key,L/S,TOS 15min,TOS 1hr,TOS 1day,,Profit,Orders,wincnt,losscnt,wins$,loss$,ratio,,,,,,,,,,,,,,,17,172,18,182,19,192,201,220,211,Rank
longATR15:LATR1:LATRD:ACCI15:ILCCIA15:UCCIA1h:UCCIA1d:OSpread:L,,,,,,-87.5,1,,1,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:ACCI15:ILCCIA15:IUCCIA1h:ILCCIA1d:USpread:H,,,,,,-87.5,1,,1,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:HATRD:HCCI15:IUCCIA15:IUCCIA1h:UCCIA1d:ILSpread:M,,,,,,-87.5,2,1,1,50,-137.5,0.363636364,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:HCCI15:ILCCIA15:ILCCIA1h:OCCIA1d:IUSpread:A,,,,,,-87.5,1,,1,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:ACCI15:UCCIA15:IUCCIA1h:OCCIA1d:ILSpread:O,,,,,,-87.5,1,,1,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:IUCCIA1d:ILSpread:A,,,,,,-87.5,4,2,2,237.5,-325,0.730769231,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:LATRD:ACCI15:IUCCIA15:ILCCIA1h:IUCCIA1d:OSpread:M,,,,,,-87.5,2,,2,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:HCCI15:IUCCIA15:ILCCIA1h:OCCIA1d:ILSpread:M,,,,,,-87.5,1,,1,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:HCCI15:OCCIA15:ILCCIA1h:UCCIA1d:ILSpread:O,,,,,,-87.5,1,,1,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:LATRD:ACCI15:ILCCIA15:ILCCIA1h:IUCCIA1d:OSpread:A,,,,,,-87.5,1,,1,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:HATRD:ACCI15:ILCCIA15:IUCCIA1h:ILCCIA1d:ILSpread:L,,,,,,-87.5,1,,1,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:LATRD:LCCI15:IUCCIA15:OCCIA1h:ILCCIA1d:OSpread:A,,,,,,-87.5,1,,1,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:LATRD:ACCI15:OCCIA15:OCCIA1h:OCCIA1d:OSpread:A,,,,,,-87.5,6,1,5,162.5,-250,0.65,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:AATRD:HCCI15:OCCIA15:OCCIA1h:OCCIA1d:IUSpread:L,,,,,,-87.5,1,,1,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:HCCI15:UCCIA15:UCCIA1h:UCCIA1d:OSpread:L,,,,,,-87.5,1,,1,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:HCCI15:ILCCIA15:UCCIA1h:IUCCIA1d:IUSpread:H,,,,,,-87.5,3,1,2,275,-362.5,0.75862069,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:HATRD:ACCI15:UCCIA15:UCCIA1h:ILCCIA1d:ILSpread:O,,,,,,-87.5,6,3,3,375,-462.5,0.810810811,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:AATRD:HCCI15:UCCIA15:UCCIA1h:IUCCIA1d:IUSpread:O,,,,,,-87.5,3,1,2,175,-262.5,0.666666667,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:LATRD:HCCI15:IUCCIA15:OCCIA1h:IUCCIA1d:OSpread:A,,,,,,-87.5,1,,1,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:LATRD:ACCI15:UCCIA15:UCCIA1h:UCCIA1d:OSpread:L,,,,,,-87.5,1,,1,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:HATRD:HCCI15:UCCIA15:UCCIA1h:ILCCIA1d:IUSpread:L,,,,,,-87.5,1,,1,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:AATRD:ACCI15:OCCIA15:IUCCIA1h:UCCIA1d:ILSpread:H,,,,,,-87.5,1,,1,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:AATRD:ACCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IUSpread:H,,,,,,-87.5,3,,3,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:AATRD:ACCI15:IUCCIA15:IUCCIA1h:UCCIA1d:OSpread:M,,,,,,-87.5,4,1,3,37.5,-125,0.3,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:AATRD:HCCI15:OCCIA15:OCCIA1h:ILCCIA1d:OSpread:H,,,,,,-87.5,1,,1,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:HATRD:HCCI15:OCCIA15:IUCCIA1h:OCCIA1d:USpread:M,,,,,,-87.5,9,5,4,1112.5,-1200,0.927083333,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:AATRD:ACCI15:UCCIA15:UCCIA1h:UCCIA1d:USpread:L,,,,,,-87.5,1,,1,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:AATRD:ACCI15:IUCCIA15:IUCCIA1h:ILCCIA1d:ILSpread:M,,,,,,-87.5,1,,1,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:LATRD:LCCI15:UCCIA15:UCCIA1h:IUCCIA1d:IUSpread:H,,,,,,-87.5,1,,1,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:HCCI15:UCCIA15:UCCIA1h:UCCIA1d:USpread:H,,,,,,-87.5,1,,1,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:AATRD:ACCI15:UCCIA15:UCCIA1h:ILCCIA1d:IUSpread:M,,,,,,-87.5,3,1,2,300,-387.5,0.774193548,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:LATRD:ACCI15:ILCCIA15:ILCCIA1h:UCCIA1d:OSpread:M,,,,,,-87.5,2,,2,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:LATRD:ACCI15:ILCCIA15:ILCCIA1h:IUCCIA1d:OSpread:L,,,,,,-87.5,5,1,4,25,-112.5,0.222222222,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:ACCI15:IUCCIA15:IUCCIA1h:OCCIA1d:IUSpread:L,,,,,,-87.5,2,,2,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:AATRD:HCCI15:ILCCIA15:UCCIA1h:IUCCIA1d:IUSpread:H,,,,,,-87.5,1,,1,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:LATRD:ACCI15:UCCIA15:IUCCIA1h:IUCCIA1d:ILSpread:O,,,,,,-87.5,1,,1,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:ACCI15:ILCCIA15:IUCCIA1h:UCCIA1d:IUSpread:L,,,,,,-87.5,3,1,2,12.5,-100,0.125,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:HATRD:HCCI15:ILCCIA15:IUCCIA1h:ILCCIA1d:ILSpread:M,,,,,,-87.5,1,,1,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:LATRD:ACCI15:OCCIA15:OCCIA1h:IUCCIA1d:OSpread:H,,,,,,-87.5,2,,2,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:HCCI15:IUCCIA15:IUCCIA1h:UCCIA1d:OSpread:M,,,,,,-87.5,1,,1,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:LATRD:ACCI15:IUCCIA15:IUCCIA1h:IUCCIA1d:IUSpread:A,,,,,,-87.5,5,,5,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:LATRD:LCCI15:OCCIA15:OCCIA1h:IUCCIA1d:IUSpread:H,,,,,,-87.5,2,,2,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:LATRD:ACCI15:IUCCIA15:ILCCIA1h:ILCCIA1d:OSpread:O,,,,,,-87.5,3,1,2,25,-112.5,0.222222222,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:ACCI15:OCCIA15:OCCIA1h:IUCCIA1d:OSpread:M,,,,,,-87.5,1,,1,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:LATRD:ACCI15:IUCCIA15:ILCCIA1h:UCCIA1d:OSpread:M,,,,,,-87.5,2,,2,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:LATRD:ACCI15:UCCIA15:UCCIA1h:ILCCIA1d:IUSpread:H,,,,,,-87.5,13,2,11,487.5,-575,0.847826087,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:AATRD:ACCI15:UCCIA15:UCCIA1h:ILCCIA1d:IUSpread:A,,,,,,-87.5,2,,2,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:AATRD:HCCI15:ILCCIA15:ILCCIA1h:IUCCIA1d:ILSpread:M,,,,,,-87.5,1,,1,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:AATRD:ACCI15:IUCCIA15:IUCCIA1h:IUCCIA1d:OSpread:A,,,,,,-87.5,1,,1,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:AATRD:ACCI15:UCCIA15:UCCIA1h:ILCCIA1d:ILSpread:A,,,,,,-87.5,3,1,2,362.5,-450,0.805555556,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:LATRD:ACCI15:ILCCIA15:ILCCIA1h:IUCCIA1d:ILSpread:L,,,,,,-87.5,1,,1,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:LATRD:ACCI15:ILCCIA15:ILCCIA1h:ILCCIA1d:IUSpread:A,,,,,,-87.5,1,,1,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:AATRD:HCCI15:ILCCIA15:IUCCIA1h:ILCCIA1d:ILSpread:A,,,,,,-87.5,1,,1,,-87.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:ACCI15:ILCCIA15:ILCCIA1h:OCCIA1d:IUSpread:L,,,,,,-100,12,2,10,137.5,-237.5,0.578947368,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:HATRD:ACCI15:UCCIA15:UCCIA1h:UCCIA1d:USpread:H,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:ACCI15:UCCIA15:ILCCIA1h:ILCCIA1d:USpread:H,,,,,,-100,5,1,4,362.5,-462.5,0.783783784,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:HATRD:HCCI15:OCCIA15:OCCIA1h:OCCIA1d:ILSpread:M,,,,,,-100,9,4,5,912.5,-1012.5,0.901234568,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:ACCI15:UCCIA15:OCCIA1h:OCCIA1d:OSpread:O,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:AATRD:HCCI15:UCCIA15:ILCCIA1h:OCCIA1d:IUSpread:L,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:LATRD:ACCI15:OCCIA15:OCCIA1h:ILCCIA1d:IUSpread:H,,,,,,-100,5,1,4,87.5,-187.5,0.466666667,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:ACCI15:IUCCIA15:IUCCIA1h:ILCCIA1d:ILSpread:M,,,,,,-100,2,,2,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:LATRD:HCCI15:ILCCIA15:IUCCIA1h:OCCIA1d:OSpread:O,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:HCCI15:IUCCIA15:IUCCIA1h:IUCCIA1d:USpread:A,,,,,,-100,18,7,11,1700,-1800,0.944444444,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:AATRD:ACCI15:UCCIA15:UCCIA1h:OCCIA1d:OSpread:H,,,,,,-100,5,2,3,75,-175,0.428571429,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:AATRD:ACCI15:IUCCIA15:OCCIA1h:IUCCIA1d:USpread:L,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:AATRD:ACCI15:OCCIA15:ILCCIA1h:ILCCIA1d:USpread:O,,,,,,-100,2,1,1,62.5,-162.5,0.384615385,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:AATRD:ACCI15:IUCCIA15:IUCCIA1h:ILCCIA1d:ILSpread:H,,,,,,-100,3,1,2,37.5,-137.5,0.272727273,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:LATRD:ACCI15:IUCCIA15:IUCCIA1h:OCCIA1d:OSpread:H,,,,,,-100,8,3,5,87.5,-187.5,0.466666667,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:HATRD:ACCI15:IUCCIA15:ILCCIA1h:UCCIA1d:IUSpread:O,,,,,,-100,2,1,1,37.5,-137.5,0.272727273,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:AATRD:ACCI15:IUCCIA15:IUCCIA1h:ILCCIA1d:ILSpread:A,,,,,,-100,3,1,2,37.5,-137.5,0.272727273,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:LATRD:ACCI15:IUCCIA15:OCCIA1h:ILCCIA1d:IUSpread:O,,,,,,-100,2,,2,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:LATRD:ACCI15:OCCIA15:ILCCIA1h:ILCCIA1d:IUSpread:O,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:HATRD:HCCI15:UCCIA15:UCCIA1h:IUCCIA1d:USpread:M,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:AATRD:ACCI15:UCCIA15:UCCIA1h:IUCCIA1d:ILSpread:L,,,,,,-100,2,,2,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:HCCI15:IUCCIA15:ILCCIA1h:OCCIA1d:IUSpread:M,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:HATRD:HCCI15:UCCIA15:UCCIA1h:OCCIA1d:OSpread:A,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:LATRD:ACCI15:ILCCIA15:ILCCIA1h:UCCIA1d:OSpread:L,,,,,,-100,6,1,5,37.5,-137.5,0.272727273,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:LATRD:ACCI15:ILCCIA15:UCCIA1h:IUCCIA1d:OSpread:H,,,,,,-100,11,4,7,150,-250,0.6,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:ACCI15:ILCCIA15:IUCCIA1h:ILCCIA1d:ILSpread:A,,,,,,-100,2,,2,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:LATRD:ACCI15:ILCCIA15:ILCCIA1h:IUCCIA1d:IUSpread:M,,,,,,-100,14,3,11,150,-250,0.6,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:LATRD:ACCI15:UCCIA15:UCCIA1h:UCCIA1d:OSpread:O,,,,,,-100,3,,3,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:LATRD:ACCI15:IUCCIA15:ILCCIA1h:ILCCIA1d:IUSpread:M,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:LATRD:ACCI15:OCCIA15:OCCIA1h:ILCCIA1d:ILSpread:M,,,,,,-100,3,1,2,25,-125,0.2,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:ACCI15:IUCCIA15:OCCIA1h:UCCIA1d:ILSpread:H,,,,,,-100,2,,2,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:LATRD:ACCI15:ILCCIA15:UCCIA1h:IUCCIA1d:OSpread:A,,,,,,-100,12,3,9,250,-350,0.714285714,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:HCCI15:ILCCIA15:IUCCIA1h:OCCIA1d:OSpread:M,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:HCCI15:UCCIA15:UCCIA1h:OCCIA1d:OSpread:L,,,,,,-100,2,,2,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:LATRD:LCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:OSpread:H,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:LATRD:ACCI15:ILCCIA15:UCCIA1h:IUCCIA1d:ILSpread:O,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:LATRD:ACCI15:UCCIA15:UCCIA1h:UCCIA1d:OSpread:H,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:LATRD:ACCI15:IUCCIA15:IUCCIA1h:ILCCIA1d:ILSpread:A,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:AATRD:ACCI15:UCCIA15:ILCCIA1h:IUCCIA1d:IUSpread:H,,,,,,-100,3,,3,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:HATRD:HCCI15:IUCCIA15:ILCCIA1h:OCCIA1d:OSpread:L,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:HCCI15:IUCCIA15:OCCIA1h:UCCIA1d:IUSpread:M,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:LATRD:ACCI15:IUCCIA15:IUCCIA1h:ILCCIA1d:IUSpread:M,,,,,,-100,3,,3,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:AATRD:HCCI15:OCCIA15:OCCIA1h:OCCIA1d:IUSpread:O,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:LATRD:ACCI15:UCCIA15:OCCIA1h:IUCCIA1d:IUSpread:O,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:LATRD:LCCI15:ILCCIA15:ILCCIA1h:ILCCIA1d:OSpread:O,,,,,,-100,3,,3,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:LATRD:ACCI15:OCCIA15:IUCCIA1h:UCCIA1d:OSpread:H,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:AATRD:ACCI15:ILCCIA15:IUCCIA1h:IUCCIA1d:IUSpread:M,,,,,,-100,3,,3,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:HATRD:HCCI15:IUCCIA15:IUCCIA1h:IUCCIA1d:IUSpread:A,,,,,,-100,7,2,5,587.5,-687.5,0.854545455,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:AATRD:ACCI15:OCCIA15:OCCIA1h:IUCCIA1d:USpread:O,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:ACCI15:ILCCIA15:ILCCIA1h:IUCCIA1d:USpread:A,,,,,,-100,15,3,12,800,-900,0.888888889,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:HCCI15:IUCCIA15:ILCCIA1h:IUCCIA1d:ILSpread:A,,,,,,-100,6,2,4,225,-325,0.692307692,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:LATRD:ACCI15:OCCIA15:OCCIA1h:UCCIA1d:IUSpread:O,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:HCCI15:ILCCIA15:ILCCIA1h:OCCIA1d:OSpread:M,,,,,,-100,6,1,5,150,-250,0.6,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:HATRD:HCCI15:UCCIA15:ILCCIA1h:IUCCIA1d:IUSpread:H,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:HCCI15:IUCCIA15:ILCCIA1h:ILCCIA1d:OSpread:A,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:LATRD:ACCI15:IUCCIA15:IUCCIA1h:OCCIA1d:ILSpread:H,,,,,,-100,2,,2,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:HATRD:HCCI15:UCCIA15:ILCCIA1h:ILCCIA1d:OSpread:A,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:ACCI15:IUCCIA15:ILCCIA1h:UCCIA1d:IUSpread:A,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:HCCI15:IUCCIA15:OCCIA1h:UCCIA1d:ILSpread:M,,,,,,-100,3,2,1,200,-300,0.666666667,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:HATRD:ACCI15:IUCCIA15:ILCCIA1h:OCCIA1d:USpread:M,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:AATRD:ACCI15:IUCCIA15:OCCIA1h:ILCCIA1d:OSpread:M,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:LATRD:LCCI15:UCCIA15:UCCIA1h:IUCCIA1d:OSpread:A,,,,,,-100,4,,4,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:ACCI15:UCCIA15:UCCIA1h:OCCIA1d:IUSpread:H,,,,,,-100,4,1,3,150,-250,0.6,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:LATRD:ACCI15:UCCIA15:UCCIA1h:IUCCIA1d:IUSpread:A,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:LATRD:ACCI15:UCCIA15:IUCCIA1h:IUCCIA1d:IUSpread:O,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:AATRD:ACCI15:UCCIA15:ILCCIA1h:IUCCIA1d:OSpread:H,,,,,,-100,4,,4,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:ACCI15:ILCCIA15:ILCCIA1h:ILCCIA1d:ILSpread:L,,,,,,-100,7,3,4,375,-475,0.789473684,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:HCCI15:UCCIA15:ILCCIA1h:UCCIA1d:USpread:A,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:ACCI15:OCCIA15:OCCIA1h:ILCCIA1d:USpread:M,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:AATRD:ACCI15:ILCCIA15:ILCCIA1h:OCCIA1d:OSpread:L,,,,,,-100,7,2,5,100,-200,0.5,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:LATRD:ACCI15:UCCIA15:UCCIA1h:ILCCIA1d:IUSpread:H,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:HCCI15:UCCIA15:ILCCIA1h:UCCIA1d:ILSpread:A,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:LATRD:LCCI15:UCCIA15:UCCIA1h:ILCCIA1d:OSpread:A,,,,,,-100,2,,2,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:LATRD:ACCI15:ILCCIA15:IUCCIA1h:ILCCIA1d:IUSpread:L,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:HATRD:HCCI15:ILCCIA15:IUCCIA1h:UCCIA1d:IUSpread:M,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:AATRD:ACCI15:ILCCIA15:ILCCIA1h:IUCCIA1d:IUSpread:O,,,,,,-100,11,4,7,200,-300,0.666666667,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:AATRD:ACCI15:IUCCIA15:OCCIA1h:IUCCIA1d:OSpread:M,,,,,,-100,2,,2,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:AATRD:ACCI15:ILCCIA15:UCCIA1h:UCCIA1d:ILSpread:H,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:LATRD:ACCI15:UCCIA15:ILCCIA1h:UCCIA1d:OSpread:H,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:HATRD:ACCI15:UCCIA15:UCCIA1h:ILCCIA1d:IUSpread:H,,,,,,-100,5,2,3,587.5,-687.5,0.854545455,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:AATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:OSpread:M,,,,,,-100,2,,2,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:AATRD:HCCI15:OCCIA15:OCCIA1h:OCCIA1d:OSpread:L,,,,,,-100,1,,1,,-100,0,N,N,,,,,,,,,,,,,,,,,,,,,,
